,wl,nr,Kab,Kca,Ks,Kw,Kdm,phiI,phiII,KcaV,KcaZ,Kant,KcaV2,phi,nw,cbc,prot,GSV_dim0,GSV_dim1,GSV_dim2
1178,1578,1.3599,0.0,0.0,0.0,8.23,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.86304,4.85796,-0.333354,0.9893099999999999,-0.237462
1179,1579,1.3597,0.0,0.0,0.0,8.16,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.85991,4.87472,-0.333937,0.989425,-0.237826
1180,1580,1.3595,0.0,0.0,0.0,8.1,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.85471,4.88995,-0.33452,0.98954,-0.23819
1181,1581,1.3594,0.0,0.0,0.0,8.04,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.8464,4.91003,-0.335056,0.989648,-0.238404
1182,1582,1.3592,0.0,0.0,0.0,7.96,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.83715,4.9290199999999995,-0.335592,0.989756,-0.23861800000000002
1183,1583,1.359,0.0,0.0,0.0,7.89,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.82761,4.9504,-0.336128,0.9898639999999999,-0.238832
1184,1584,1.3589,0.0,0.0,0.0,7.83,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.81696,4.9692099999999995,-0.33666399999999996,0.9899719999999999,-0.239046
1185,1585,1.3587,0.0,0.0,0.0,7.77,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.80844,4.98611,-0.3372,0.99008,-0.23926
1186,1586,1.3586,0.0,0.0,0.0,7.71,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.8015300000000005,5.00378,-0.33773600000000004,0.9901879999999998,-0.23947400000000002
1187,1587,1.3584,0.0,0.0,0.0,7.65,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.7939300000000005,5.0244,-0.338272,0.9902959999999998,-0.239688
1188,1588,1.3582,0.0,0.0,0.0,7.61,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.78532,5.04323,-0.338808,0.990404,-0.23990199999999998
1189,1589,1.3581,0.0,0.0,0.0,7.55,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.77111,5.0626,-0.339344,0.990512,-0.240116
1190,1590,1.3579,0.0,0.0,0.0,7.5,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.75676,5.08,-0.33988,0.99062,-0.24033
1191,1591,1.3578,0.0,0.0,0.0,7.43,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.73859,5.09471,-0.340381,0.990723,-0.24046199999999998
1192,1592,1.3576,0.0,0.0,0.0,7.37,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.72122,5.1108199999999995,-0.340882,0.990826,-0.240594
1193,1593,1.3575,0.0,0.0,0.0,7.32,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.70085,5.12654,-0.341383,0.990929,-0.240726
1194,1594,1.3573,0.0,0.0,0.0,7.25,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.67782,5.13725,-0.34188399999999997,0.9910319999999999,-0.24085800000000002
1195,1595,1.3571,0.0,0.0,0.0,7.2,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.65384,5.14888,-0.342385,0.991135,-0.24098999999999998
1196,1596,1.357,0.0,0.0,0.0,7.16,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.63411,5.1564,-0.342886,0.9912380000000001,-0.241122
1197,1597,1.3568,0.0,0.0,0.0,7.12,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.61306,5.16245,-0.343387,0.991341,-0.24125400000000002
1198,1598,1.3567,0.0,0.0,0.0,7.08,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.594869999999999,5.16683,-0.34388799999999997,0.991444,-0.241386
1199,1599,1.3565,0.0,0.0,0.0,7.04,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.57712,5.17305,-0.344389,0.9915470000000001,-0.241518
1200,1600,1.3563,0.0,0.0,0.0,6.99,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.56157,5.17732,-0.34489,0.99165,-0.24165
1201,1601,1.3562,0.0,0.0,0.0,6.94,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.54406,5.1819,-0.345335,0.9917440000000001,-0.24166700000000002
1202,1602,1.356,0.0,0.0,0.0,6.91,5.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.52597,5.18555,-0.34578,0.991838,-0.241684
1203,1603,1.3558,0.0,0.0,0.0,6.87,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.5056400000000005,5.18889,-0.34622499999999995,0.9919319999999999,-0.241701
1204,1604,1.3557,0.0,0.0,0.0,6.83,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.4888900000000005,5.1857,-0.34667,0.9920260000000001,-0.24171800000000002
1205,1605,1.3555,0.0,0.0,0.0,6.78,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.4717400000000005,5.18384,-0.34711499999999995,0.99212,-0.241735
1206,1606,1.3553,0.0,0.0,0.0,6.74,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.456869999999999,5.17737,-0.34756,0.9922139999999999,-0.24175200000000002
1207,1607,1.3552,0.0,0.0,0.0,6.71,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.44073,5.1723,-0.348005,0.992308,-0.241769
1208,1608,1.355,0.0,0.0,0.0,6.7,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.42529,5.16731,-0.34845,0.992402,-0.241786
1209,1609,1.3549,0.0,0.0,0.0,6.65,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.40991,5.16266,-0.348895,0.9924959999999999,-0.241803
1210,1610,1.3547,0.0,0.0,0.0,6.63,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.3964099999999995,5.16292,-0.34934,0.99259,-0.24182
1211,1611,1.3545,0.0,0.0,0.0,6.6,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.38056,5.16788,-0.349743,0.992678,-0.241749
1212,1612,1.3544,0.0,0.0,0.0,6.57,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.36675,5.1721699999999995,-0.350146,0.992766,-0.241678
1213,1613,1.3542,0.0,0.0,0.0,6.53,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.3512900000000005,5.18121,-0.350549,0.9928539999999999,-0.24160700000000002
1214,1614,1.354,0.0,0.0,0.0,6.5,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.33673,5.18919,-0.350952,0.992942,-0.241536
1215,1615,1.3539,0.0,0.0,0.0,6.47,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.3222,5.20028,-0.351355,0.99303,-0.24146499999999999
1216,1616,1.3537,0.0,0.0,0.0,6.45,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.30806,5.21432,-0.351758,0.993118,-0.241394
1217,1617,1.3535,0.0,0.0,0.0,6.42,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.29418,5.2317599999999995,-0.352161,0.993206,-0.241323
1218,1618,1.3534,0.0,0.0,0.0,6.4,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.28097,5.2436,-0.352564,0.993294,-0.241252
1219,1619,1.3532,0.0,0.0,0.0,6.36,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.26581,5.2579400000000005,-0.35296700000000003,0.993382,-0.24118099999999998
1220,1620,1.3531,0.0,0.0,0.0,6.35,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.25246,5.2702599999999995,-0.35337,0.99347,-0.24111
1221,1621,1.3529,0.0,0.0,0.0,6.31,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.2382,5.28699,-0.35372000000000003,0.9935510000000001,-0.240985
1222,1622,1.3527,0.0,0.0,0.0,6.28,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.225219999999999,5.30103,-0.35407,0.9936320000000001,-0.24086000000000002
1223,1623,1.3526,0.0,0.0,0.0,6.25,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.21211,5.31567,-0.35442,0.993713,-0.24073499999999998
1224,1624,1.3524,0.0,0.0,0.0,6.21,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.19995,5.32569,-0.35477000000000003,0.9937940000000001,-0.24061
1225,1625,1.3523,0.0,0.0,0.0,6.19,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.18807,5.33668,-0.35512,0.9938750000000001,-0.240485
1226,1626,1.3521,0.0,0.0,0.0,6.16,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.17978,5.341480000000001,-0.35547,0.9939560000000001,-0.24036
1227,1627,1.3519,0.0,0.0,0.0,6.13,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.17295,5.34309,-0.35582,0.9940370000000001,-0.240235
1228,1628,1.3518,0.0,0.0,0.0,6.12,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.16916,5.3381300000000005,-0.35617,0.9941180000000001,-0.24011
1229,1629,1.3516,0.0,0.0,0.0,6.09,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.16455,5.3326199999999995,-0.35652000000000006,0.994199,-0.23998499999999998
1230,1630,1.3515,0.0,0.0,0.0,6.08,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.16115,5.32121,-0.35687,0.99428,-0.23986
1231,1631,1.3513,0.0,0.0,0.0,6.05,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.1570599999999995,5.30806,-0.35717800000000005,0.9943570000000002,-0.23971099999999998
1232,1632,1.3512,0.0,0.0,0.0,6.05,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.15184,5.2871,-0.357486,0.9944340000000002,-0.239562
1233,1633,1.351,0.0,0.0,0.0,6.02,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.14389,5.26689,-0.357794,0.9945109999999999,-0.239413
1234,1634,1.3508,0.0,0.0,0.0,6.01,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.14029,5.24033,-0.35810200000000003,0.994588,-0.23926399999999998
1235,1635,1.3507,0.0,0.0,0.0,5.98,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.13561,5.2156199999999995,-0.35841,0.994665,-0.239115
1236,1636,1.3505,0.0,0.0,0.0,5.97,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.13261,5.18651,-0.358718,0.994742,-0.23896599999999998
1237,1637,1.3504,0.0,0.0,0.0,5.95,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.12791,5.1609,-0.359026,0.9948189999999999,-0.238817
1238,1638,1.3502,0.0,0.0,0.0,5.94,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.12361,5.1315599999999995,-0.359334,0.994896,-0.238668
1239,1639,1.3501,0.0,0.0,0.0,5.92,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.12022,5.10581,-0.359642,0.994973,-0.23851899999999998
1240,1640,1.3499,0.0,0.0,0.0,5.91,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.119669999999999,5.083019999999999,-0.35995,0.99505,-0.23837
1241,1641,1.3498,0.0,0.0,0.0,5.89,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.1197099999999995,5.06358,-0.360185,0.995114,-0.238215
1242,1642,1.3496,0.0,0.0,0.0,5.88,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.12193,5.04177,-0.36042,0.9951780000000001,-0.23806
1243,1643,1.3495,0.0,0.0,0.0,5.85,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.12135,5.02614,-0.360655,0.995242,-0.23790499999999998
1244,1644,1.3493,0.0,0.0,0.0,5.83,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.12287,5.01101,-0.36089000000000004,0.995306,-0.23775
1245,1645,1.3492,0.0,0.0,0.0,5.8,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.12448,5.00162,-0.36112500000000003,0.99537,-0.237595
1246,1646,1.349,0.0,0.0,0.0,5.79,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.13013,4.99239,-0.36136,0.995434,-0.23743999999999998
1247,1647,1.3489,0.0,0.0,0.0,5.75,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.13425,4.9907699999999995,-0.361595,0.995498,-0.23728500000000002
1248,1648,1.3487,0.0,0.0,0.0,5.75,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.14571,4.98846,-0.36183000000000004,0.9955620000000001,-0.23713
1249,1649,1.3486,0.0,0.0,0.0,5.72,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.1588400000000005,4.99546,-0.362065,0.9956259999999999,-0.236975
1250,1650,1.3484,0.0,0.0,0.0,5.71,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.1759699999999995,5.002330000000001,-0.3623,0.99569,-0.23682
1251,1651,1.3482,0.0,0.0,0.0,5.69,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.19099,5.0162,-0.362472,0.995752,-0.236625
1252,1652,1.3481,0.0,0.0,0.0,5.68,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.20895,5.02959,-0.3626440000000001,0.9958140000000001,-0.23643000000000003
1253,1653,1.3479,0.0,0.0,0.0,5.66,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.229419999999999,5.04969,-0.362816,0.995876,-0.236235
1254,1654,1.3478,0.0,0.0,0.0,5.66,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.25117,5.07078,-0.362988,0.995938,-0.23604
1255,1655,1.3476,0.0,0.0,0.0,5.64,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.27422,5.09724,-0.36316000000000004,0.996,-0.235845
1256,1656,1.3475,0.0,0.0,0.0,5.65,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.29959,5.12541,-0.363332,0.996062,-0.23565
1257,1657,1.3473,0.0,0.0,0.0,5.63,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.32299,5.161169999999999,-0.363504,0.996124,-0.23545500000000003
1258,1658,1.3472,0.0,0.0,0.0,5.63,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.34835,5.1981,-0.363676,0.996186,-0.23526
1259,1659,1.347,0.0,0.0,0.0,5.62,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.37425,5.24408,-0.363848,0.996248,-0.23506499999999997
1260,1660,1.3469,0.0,0.0,0.0,5.62,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.4025099999999995,5.2925699999999996,-0.36402,0.99631,-0.23487
1261,1661,1.3467,0.0,0.0,0.0,5.6,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.429180000000001,5.35035,-0.36421000000000003,0.9963690000000001,-0.23457499999999998
1262,1662,1.3466,0.0,0.0,0.0,5.61,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.46101,5.41135,-0.36440000000000006,0.9964280000000001,-0.23428000000000002
1263,1663,1.3464,0.0,0.0,0.0,5.6,5.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.497330000000001,5.48263,-0.36458999999999997,0.9964869999999999,-0.233985
1264,1664,1.3463,0.0,0.0,0.0,5.6,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.54336,5.55426,-0.36478,0.996546,-0.23369
1265,1665,1.3461,0.0,0.0,0.0,5.58,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.57491,5.63657,-0.36497,0.996605,-0.233395
1266,1666,1.346,0.0,0.0,0.0,5.58,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.600709999999999,5.72222,-0.36516000000000004,0.996664,-0.2331
1267,1667,1.3458,0.0,0.0,0.0,5.56,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.61948,5.81691,-0.36535,0.996723,-0.23280499999999998
1268,1668,1.3457,0.0,0.0,0.0,5.56,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.631390000000001,5.9126900000000004,-0.36554000000000003,0.996782,-0.23251
1269,1669,1.3455,0.0,0.0,0.0,5.55,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.63707,6.0169,-0.36573,0.9968410000000001,-0.232215
1270,1670,1.3454,0.0,0.0,0.0,5.55,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.64122,6.1223,-0.36592,0.9969,-0.23192
1271,1671,1.3452,0.0,0.0,0.0,5.54,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.64281,6.23421,-0.366105,0.9969340000000001,-0.23153
1272,1672,1.3451,0.0,0.0,0.0,5.54,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.64415,6.34912,-0.36629000000000006,0.9969680000000001,-0.23114
1273,1673,1.3449,0.0,0.0,0.0,5.53,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.64571,6.47766,-0.366475,0.9970019999999999,-0.23074999999999998
1274,1674,1.3448,0.0,0.0,0.0,5.53,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.65342,6.60888,-0.36666,0.997036,-0.23036
1275,1675,1.3446,0.0,0.0,0.0,5.53,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.6661,6.74758,-0.366845,0.99707,-0.22997
1276,1676,1.3445,0.0,0.0,0.0,5.53,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.68829,6.8895,-0.36703,0.997104,-0.22958
1277,1677,1.3443,0.0,0.0,0.0,5.53,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.72296,7.04128,-0.367215,0.9971380000000001,-0.22919
1278,1678,1.3442,0.0,0.0,0.0,5.53,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.76468,7.1929300000000005,-0.36739999999999995,0.997172,-0.2288
1279,1679,1.344,0.0,0.0,0.0,5.52,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.7952,7.352060000000001,-0.367585,0.9972059999999999,-0.22841
1280,1680,1.3439,0.0,0.0,0.0,5.52,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.82776,7.5084100000000005,-0.36777,0.99724,-0.22802
1281,1681,1.3437,0.0,0.0,0.0,5.52,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.86039,7.67632,-0.367877,0.9972829999999999,-0.227533
1282,1682,1.3436,0.0,0.0,0.0,5.53,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.893680000000001,7.84865,-0.367984,0.997326,-0.22704600000000003
1283,1683,1.3435,0.0,0.0,0.0,5.52,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.92703,8.02726,-0.36809099999999995,0.997369,-0.22655899999999995
1284,1684,1.3433,0.0,0.0,0.0,5.52,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.96479,8.199639999999999,-0.368198,0.997412,-0.226072
1285,1685,1.3432,0.0,0.0,0.0,5.52,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.00173,8.37428,-0.368305,0.997455,-0.22558499999999998
1286,1686,1.343,0.0,0.0,0.0,5.52,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.0381,8.54745,-0.36841199999999996,0.997498,-0.225098
1287,1687,1.3429,0.0,0.0,0.0,5.51,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.07204,8.72049,-0.368519,0.997541,-0.224611
1288,1688,1.3428,0.0,0.0,0.0,5.53,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.10872,8.88458,-0.368626,0.9975839999999999,-0.224124
1289,1689,1.3426,0.0,0.0,0.0,5.51,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.14321,9.04686,-0.36873300000000003,0.997627,-0.22363699999999997
1290,1690,1.3425,0.0,0.0,0.0,5.52,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.17729,9.19828,-0.36884,0.99767,-0.22315
1291,1691,1.3423,0.0,0.0,0.0,5.52,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.21207,9.34777,-0.36891900000000005,0.99771,-0.222594
1292,1692,1.3422,0.0,0.0,0.0,5.52,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.248130000000001,9.48432,-0.368998,0.9977499999999999,-0.222038
1293,1693,1.3421,0.0,0.0,0.0,5.51,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.28434,9.613480000000001,-0.369077,0.99779,-0.22148199999999998
1294,1694,1.3419,0.0,0.0,0.0,5.52,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.32167,9.729439999999999,-0.36915600000000004,0.99783,-0.22092599999999998
1295,1695,1.3418,0.0,0.0,0.0,5.52,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.36102,9.83987,-0.369235,0.99787,-0.22037
1296,1696,1.3417,0.0,0.0,0.0,5.54,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,6.40315,9.94215,-0.36931400000000003,0.99791,-0.219814
1297,1697,1.3415,0.0,0.0,0.0,5.54,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.44813,10.03,-0.369393,0.99795,-0.219258
1298,1698,1.3414,0.0,0.0,0.0,5.54,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.496569999999999,10.0929,-0.369472,0.9979899999999999,-0.218702
1299,1699,1.3413,0.0,0.0,0.0,5.56,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.54341,10.1517,-0.369551,0.99803,-0.218146
1300,1700,1.3411,0.0,0.0,0.0,5.57,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.589580000000001,10.1962,-0.36963,0.99807,-0.21759
1301,1701,1.341,0.0,0.0,0.0,5.58,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.632210000000001,10.2299,-0.369634,0.9980800000000001,-0.216954
1302,1702,1.3409,0.0,0.0,0.0,5.61,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.677739999999999,10.2452,-0.369638,0.99809,-0.216318
1303,1703,1.3407,0.0,0.0,0.0,5.61,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.720619999999999,10.2614,-0.369642,0.9981,-0.21568199999999998
1304,1704,1.3406,0.0,0.0,0.0,5.63,7.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.759239999999999,10.2646,-0.36964600000000003,0.99811,-0.21504600000000001
1305,1705,1.3405,0.0,0.0,0.0,5.64,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.79852,10.2624,-0.36965000000000003,0.99812,-0.21441
1306,1706,1.3403,0.0,0.0,0.0,5.66,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.8414600000000005,10.2521,-0.36965400000000004,0.99813,-0.213774
1307,1707,1.3402,0.0,0.0,0.0,5.67,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.881539999999999,10.2384,-0.369658,0.99814,-0.213138
1308,1708,1.3401,0.0,0.0,0.0,5.69,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.923589999999999,10.2194,-0.369662,0.99815,-0.21250200000000002
1309,1709,1.3399,0.0,0.0,0.0,5.7,7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.96582,10.2002,-0.36966600000000005,0.99816,-0.211866
1310,1710,1.3398,0.0,0.0,0.0,5.73,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.01088,10.1788,-0.36967,0.99817,-0.21123
1311,1711,1.3397,0.0,0.0,0.0,5.75,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.05278,10.1624,-0.369578,0.998156,-0.210433
1312,1712,1.3396,0.0,0.0,0.0,5.77,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.0929,10.1317,-0.369486,0.9981420000000001,-0.20963600000000002
1313,1713,1.3394,0.0,0.0,0.0,5.78,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.131010000000001,10.1023,-0.369394,0.9981279999999999,-0.208839
1314,1714,1.3393,0.0,0.0,0.0,5.8,7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.16782,10.0713,-0.369302,0.998114,-0.208042
1315,1715,1.3392,0.0,0.0,0.0,5.81,7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.201739999999999,10.0499,-0.36921000000000004,0.9981,-0.207245
1316,1716,1.3391,0.0,0.0,0.0,5.83,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.2364,10.0314,-0.369118,0.998086,-0.20644800000000002
1317,1717,1.3389,0.0,0.0,0.0,5.84,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.26732,10.0192,-0.369026,0.998072,-0.205651
1318,1718,1.3388,0.0,0.0,0.0,5.88,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.29374,10.0094,-0.36893400000000004,0.998058,-0.20485399999999998
1319,1719,1.3387,0.0,0.0,0.0,5.89,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.31977,10.0107,-0.368842,0.9980439999999999,-0.20405700000000002
1320,1720,1.3386,0.0,0.0,0.0,5.93,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.347739999999999,10.015,-0.36875,0.99803,-0.20326
1321,1721,1.3384,0.0,0.0,0.0,5.95,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.370019999999999,10.0255,-0.36858900000000006,0.998,-0.202181
1322,1722,1.3383,0.0,0.0,0.0,5.97,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.3901,10.0411,-0.36842800000000003,0.99797,-0.201102
1323,1723,1.3382,0.0,0.0,0.0,6.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.403789999999999,10.0648,-0.368267,0.9979399999999999,-0.200023
